,label,dice,prunning,cohort,subject_id
46,77.0,0.8208480163692168,prune_10,ET,sub-1160
47,80.0,1.0,prune_10,ET,sub-1160
48,1034.0,0.8209242618741976,prune_10,ET,sub-1160
49,85.0,0.009433962264150943,prune_10,ET,sub-1160
50,251.0,0.0009157509157509158,prune_10,ET,sub-1160
51,252.0,0.0024875621890547263,prune_10,ET,sub-1160
52,253.0,0.0022271714922048997,prune_10,ET,sub-1160
53,254.0,0.002331002331002331,prune_10,ET,sub-1160
54,255.0,0.0010799136069114472,prune_10,ET,sub-1160
55,1016.0,0.7478594626513139,prune_10,ET,sub-1160
56,1000.0,0.003816793893129771,prune_10,ET,sub-1160
57,1003.0,0.7969764422185124,prune_10,ET,sub-1160
58,1015.0,0.8489438202247191,prune_10,ET,sub-1160
59,1006.0,0.7245378760420442,prune_10,ET,sub-1160
60,1007.0,0.82897075456455,prune_10,ET,sub-1160
61,2000.0,0.002631578947368421,prune_10,ET,sub-1160
62,1008.0,0.8406766957545907,prune_10,ET,sub-1160
63,2002.0,0.8117590128236148,prune_10,ET,sub-1160
64,2003.0,0.7803657166206966,prune_10,ET,sub-1160
65,2005.0,0.7653149266609146,prune_10,ET,sub-1160
66,2006.0,0.7318210068365444,prune_10,ET,sub-1160
67,2007.0,0.8624960555380247,prune_10,ET,sub-1160
68,2008.0,0.8419963910039171,prune_10,ET,sub-1160
69,2009.0,0.8599277594815681,prune_10,ET,sub-1160
70,2010.0,0.8324384787472036,prune_10,ET,sub-1160
71,2011.0,0.8502066685037201,prune_10,ET,sub-1160
72,2012.0,0.8677079796264856,prune_10,ET,sub-1160
73,2013.0,0.8062967408364878,prune_10,ET,sub-1160
74,2014.0,0.8561662946428571,prune_10,ET,sub-1160
75,2015.0,0.8640671921921922,prune_10,ET,sub-1160
76,2016.0,0.8063410454155956,prune_10,ET,sub-1160
77,2017.0,0.8415099482147724,prune_10,ET,sub-1160
78,2018.0,0.7692954430805448,prune_10,ET,sub-1160
79,2019.0,0.8137254901960784,prune_10,ET,sub-1160
80,2020.0,0.7958961321953877,prune_10,ET,sub-1160
81,2021.0,0.8170409511228534,prune_10,ET,sub-1160
82,2022.0,0.8121200105736188,prune_10,ET,sub-1160
83,2023.0,0.84326171875,prune_10,ET,sub-1160
84,2024.0,0.8382666468342506,prune_10,ET,sub-1160
85,2025.0,0.8526202258596625,prune_10,ET,sub-1160
86,1002.0,0.757060794638583,prune_10,ET,sub-1160
87,2026.0,0.777165932452276,prune_10,ET,sub-1160
88,2027.0,0.7918341564258643,prune_10,ET,sub-1160
89,2028.0,0.8663800154230832,prune_10,ET,sub-1160
90,2029.0,0.821688942891859,prune_10,ET,sub-1160
91,2030.0,0.8767715499417316,prune_10,ET,sub-1160
92,2031.0,0.8098516949152542,prune_10,ET,sub-1160
93,1005.0,0.823500571988887,prune_10,ET,sub-1160
94,2034.0,0.7984161267098632,prune_10,ET,sub-1160
95,2035.0,0.896042471042471,prune_10,ET,sub-1160
96,1010.0,0.8555068226120858,prune_10,ET,sub-1160
97,1013.0,0.8208942679441923,prune_10,ET,sub-1160
98,1011.0,0.8376229549971969,prune_10,ET,sub-1160
99,1014.0,0.8748889734805227,prune_10,ET,sub-1160
100,1012.0,0.8603532357980757,prune_10,ET,sub-1160
101,1017.0,0.8081861077581477,prune_10,ET,sub-1160
102,1009.0,0.8460249771550411,prune_10,ET,sub-1160
103,1019.0,0.7487589630446774,prune_10,ET,sub-1160
104,1020.0,0.7004763795156809,prune_10,ET,sub-1160
105,1021.0,0.8448936170212766,prune_10,ET,sub-1160
106,1022.0,0.7924809342230696,prune_10,ET,sub-1160
107,1023.0,0.8559841740850643,prune_10,ET,sub-1160
0,0.0,0.9977017607021048,prune_10,ET,sub-0143
1,1025.0,0.816307462314688,prune_10,ET,sub-0143
2,2.0,0.9694448330562991,prune_10,ET,sub-0143
3,1024.0,0.8404902364293227,prune_10,ET,sub-0143
4,1028.0,0.8538995103753789,prune_10,ET,sub-0143
5,1029.0,0.8304777594728171,prune_10,ET,sub-0143
6,4.0,0.961204829780742,prune_10,ET,sub-0143
7,7.0,0.9166761266886139,prune_10,ET,sub-0143
8,8.0,0.9409597411933861,prune_10,ET,sub-0143
9,1026.0,0.8612583951926476,prune_10,ET,sub-0143
10,10.0,0.9489274770173647,prune_10,ET,sub-0143
11,11.0,0.9251905972045743,prune_10,ET,sub-0143
12,12.0,0.9350781781101292,prune_10,ET,sub-0143
13,13.0,0.900709219858156,prune_10,ET,sub-0143
14,14.0,0.9373004354136429,prune_10,ET,sub-0143
15,15.0,0.910079575596817,prune_10,ET,sub-0143
16,16.0,0.9628921464485518,prune_10,ET,sub-0143
17,17.0,0.897545929998659,prune_10,ET,sub-0143
18,18.0,0.7704572803850782,prune_10,ET,sub-0143
19,1035.0,0.9076031048349388,prune_10,ET,sub-0143
20,1018.0,0.7887900607087392,prune_10,ET,sub-0143
21,24.0,0.8287596048298573,prune_10,ET,sub-0143
22,26.0,0.8470982142857143,prune_10,ET,sub-0143
23,5.0,0.7958374628344896,prune_10,ET,sub-0143
24,28.0,0.8956961429915334,prune_10,ET,sub-0143
25,30.0,0.1111111111111111,prune_10,ET,sub-0143
26,31.0,0.6984777517564403,prune_10,ET,sub-0143
